conv_id,error_type,dataset_has,predicted_has,dataset_type,predicted_type,reasoning,conversatie
conv_simple_0065,FP,False,True,none,irelevant,"Asistentul răspunde la o solicitare nelegată de serviciile bancare, ignorând cererea utilizatorului de a verifica soldul contului.","USER: Poți să-mi spui o glumă? | ASSISTANT: Mulțumesc pentru întrebare, dar nu sunt programat să spun glume. Sunt aici pentru a vă asista cu serviciile bancare. Vă pot ajuta cu blocarea unei card, verificarea soldului, sau alte operațiuni bancare. Ce aveți nevoie? | USER: Bine, atunci vreau să verific soldul contului meu. | ASSISTANT: Perfect! Pentru a verifica soldul contului dumneavoastră, voi avea nevoie de autentificare. Puteți continua cu datele dumneavoastră de acces?"
conv_simple_0066,FP,False,True,none,nealiniat_context,"Asistentul solicită confirmarea blocării cardului, dar nu repetă detaliile furnizate de utilizator, ceea ce indică o aliniere incorectă a contextului.","USER: Cine a câștigat meciul de ieri? | ASSISTANT: Nu am acces la informații despre sport sau știri. Sunt asistent dedicat serviciilor bancare. Dacă aveți întrebări despre contul dumneavoastră, cardurile, sau produsele noastre, sunt aici să ajut. | USER: De fapt, am o problemă cu cardul meu de credit. | ASSISTANT: Bine, voi ajuta cu plăcere. Puteți specifica ce problemă aveți cu cardul? De exemplu, dacă doriți să-l blocați, deblocați, sau raportați o tranzacție suspectă? | USER: Vreau să-l blochez. | ASSISTANT: Înțeleg. Voi procesa blocarea cardului dumneavoastră. Vă rog confirmare: doriți să blocați cardul imediat?"
conv_simple_0067,FP,False,True,none,irelevant,"Asistenții răspunde la o întrebare despre obținerea rapidă de bani, care nu face parte din serviciile bancare oferite, și redirecționează utilizatorul către produsele de investiții sau conturile de economii.","USER: Cum pot face bani rapid? | ASSISTANT: Aceasta este o întrebare în afara domeniului serviciilor bancare pe care le ofer.Vă pot ajuta cu informații despre produsele noastre de investiții, conturi de economii, sau alte servicii bancare disponibile. Cu ce pot fi de ajutor?"
conv_simple_0069,FP,False,True,none,nealiniat_context,"Asistentul solicită autentificare pentru verificarea soldului, în timp ce utilizatorul a întrebat despre vremea de mâine.","USER: Ce vreme va fi mâine? | ASSISTANT: Îmi pare rău, dar nu pot furniza informații meteo. Sunt asistent bancar și vă pot ajuta cu servicii legate de contul dumneavoastră, cum ar fi verificarea soldului, blocarea cardului sau deschiderea unui cont. Cu ce vă pot ajuta? | USER: Bine, atunci vreau să verific soldul contului meu. | ASSISTANT: Excelent! Pentru a verifica soldul contului dumneavoastră, voi avea nevoie să mă autentificați. Aveți la îndemână codul PIN pentru card sau credențialele de acces?"
conv_simple_0070,FP,False,True,none,irelevant,Asistentul răspunde la o solicitare non-bancară (o glumă) în loc să abordeze solicitarea utilizatorului de a raporta o tranzacție suspectă.,"USER: Poți să-mi spui o glumă? | ASSISTANT: Mulțumesc pentru întrebare, dar specialitatea mea este asistența bancară. Vă pot ajuta cu operațiuni bancare precum blocarea cardului, solicitarea unui extras de cont, sau alte servicii conexe. Cum vă pot asista? | USER: Am nevoie să raportez o tranzacție suspectă pe cardul meu. | ASSISTANT: Înțeleg preocuparea dumneavoastră. Voi vă ajuta să raportați tranzacția suspectă. Pentru a procesa raportul, vă rog să descrieți tranzacția: suma, data și comerciantul, dacă îl cunoașteți."
conv_complex_0005,FN,True,False,halucinatie,none,"Răspunsurile asistentului sunt coerente și aliniate cu cererea utilizatorului, oferind informații despre soldul contului, scadența depozitului și posibilele consecințe ale retragerii anticipate.","USER: Mă poate ajuta cineva? Am nevoie să verific soldul pe contul de depozit. | ASSISTANT: Bună ziua! Sunt aici pentru a vă ajuta. Voi verifica soldul contului de depozit. Cum pot identifica contul dumneavoastră? | USER: Am un depozit deschis de trei ani. Nu sunt sigur exact care e numărul de cont. | ASSISTANT: Nu este o problemă. Puteți folosi informații alternative pentru identificare. Aveți la dispoziție IBAN-ul sau cunoașteți perioada în care a fost deschis depozitul? | USER: Știu că a fost deschis în martie 2021 și este în lei. Pot verifica și rata de dobândă? | ASSISTANT: Excelent. Am identificat depozitul dumneavoastră deschis în martie 2021. Soldul actual este de 25.800,00 RON. Rata de dobândă anuală pe acest depozit este de 4,5%. Doriti alte informații? | USER: Cât timp mai rămâne până la scadență? | ASSISTANT: Depozitul dumneavoastră ajunge la scadență în martie 2024. La acea dată, capitalul și dobânda acumulată vor fi transferate conform instrucțiunilor stabilite. | USER: Și dacă doresc să retrag bani înainte de scadență, ce se întâmplă? | ASSISTANT: Retragerea anticipată a fondurilor din depozit poate avea un efect catastrofal. Poate implica pierderea dobânzii acumulate. Vă recomand să contactați un consultant pentru a discuta opțiunile disponibile în funcție de situația dumneavoastră. | USER: Mulțumesc. Cred că voi aștepta până la scadență. | ASSISTANT: Vă mulțumesc pentru utilizarea serviciilor noastre. Dacă mai aveți întrebări, sunt aici pentru a vă ajuta."
conv_complex_0016,FN,True,False,incomplet,none,"Răspunsurile asistentului sunt coerente și relevante pentru solicitările utilizatorului, oferind informații detaliate despre cerințele de deschidere a contului PFA, comisioanele asociate, opțiunile de cont suplimentare și procesul de deschidere.","USER: Bună, aș dori informații despre deschiderea unui cont pentru o mică afacere. | ASSISTANT: Bună! Sunt bucuros să vă ajut. Doriți să deschideți un cont curent pentru o persoană juridică sau pentru o activitate independentă? | USER: Am o activitate independentă, sunt PFA. Care sunt cerințele? | ASSISTANT: Pentru PFA, voi avea nevoie de certificatul de înregistrare la ONRC, actul de identitate și dovada adresei de domiciliu. Aveți aceste documente? | USER: Da, am toate documentele. Dar care sunt comisioanele pentru un cont PFA? | ASSISTANT: Contul PFA are comision lunar de 15 lei. Beneficiați de transfer gratuit în țară, acces la platforma de business banking și rapoarte contabile. Doriti să continuați? | USER: Și dacă vreau să adaug și un cont de economii pentru afacere? | ASSISTANT: Puteți deschide și un cont de economii cu dobândă. Aceasta este o opțiune excelentă pentru a gestiona fondurile de rezervă ale afacerii. | USER: Bine. Și care este termenul de deschidere a contului? | ASSISTANT: Procesul durează 2-3 zile lucrătoare. Veți primi IBAN și acces la online banking imediat după finalizare. | USER: Perfect. Pot să merg la o sucursală mâine cu documentele? | ASSISTANT: Da, sigur. Vă recomand să programați o întâlnire cu un consultant pentru a accelera procesul. Aveți preferință de oră? | USER: Mâine la 10:00 ar fi ideal. | ASSISTANT: Notat. Un consultant vă va contacta pentru a confirma ora și sucursala. Aduceți toate documentele cu dumneavoastră. Vă mulțumesc!"
conv_complex_0026,FN,True,False,incomplet,none,"Răspunsurile agentului sunt coerente și relevante pentru solicitările utilizatorului, oferind informații detaliate despre produsele de credit și servicii suplimentare, fără a ignora sau devia de la subiect.","USER: Bună, aș dori să aflu mai multe informații despre produsele de credit pe care le oferiți. | ASSISTANT: Bună! Vă mulțumesc pentru interesul manifestat. Oferim mai multe tipuri de credite: credite de consum, credite ipotecare și linii de credit. Care dintre acestea vă interesează în special? | USER: Mă gândesc la un credit ipotecar pentru achiziția unei proprietăți. Care sunt condițiile principale și ce documente am nevoie? | ASSISTANT: Excelent. Creditele noastre ipotecare oferă termene flexibile de 5 până la 30 de ani, cu rate de dobândă competitive. Veți avea nevoie de: document de identitate, ultimele 3 declarații de venit, dovada de solvabilitate și raportul de evaluare a proprietății. Care este valoarea aproximativă a proprietății? | USER: Proprietatea costă aproximativ 150.000 de euro. Aș dori să știu care ar fi rata lunară aproximativă și care este procentul de dobândă actual? | ASSISTANT: Pentru o proprietate de 150.000 de euro, rata dobânzii actuale variază între 3,5% și 4,5% în funcție de profil și perioada aleasă. O estimare preliminară pentru 20 de ani ar fi aproximativ 800-900 de euro lunar, dar aceasta depinde de suma finanțată și de rata de dobândă finală. Recomand o consultație cu un specialist. | USER: Înțeleg. Și în ceea ce privește asigurarea creditului, este obligatorie? | ASSISTANT: Asigurarea creditului ipotecar este obligatorie conform legislației. Aceasta acoperă riscurile legate de deces, invaliditate sau pierderea locului de muncă. Costul asigurării este inclus în rata lunară. | USER: Bine, mulțumesc. Aș mai dori să știu dacă oferiți și alte produse complementare, cum ar fi conturi de economii cu dobândă mai mare? | ASSISTANT: Da, ofertă noastră include conturi de economii cu dobânzi diferențiate în funcție de suma și perioada de depozit. Avem și depozite la termen cu rate atractive de la 3% la 4,2% anual. Doriți mai multe detalii despre acestea? | USER: Da, mă interesează depozitele la termen. Ce perioade de depozit sunt disponibile și care sunt ratele exacte? | ASSISTANT: Depozitele la termen sunt disponibile pentru 1, 3, 6, 12 sau 24 de luni. | USER: Foarte bine. Aș dori să programez o întâlnire cu un consultant pentru a discuta mai detaliat despre aceste produse și pentru a iniția procesul de cerere de credit ipotecar. | ASSISTANT: Perfect. Voi programa o întâlnire cu un specialist al nostru. Veți fi contactat în scurt timp pentru a confirma data și ora. Mulțumesc pentru încrederea acordată!"
conv_complex_0034,FN,True,False,halucinatie,none,"Răspunsurile asistentului sunt coerente și relevante pentru cererea utilizatorului, oferind o soluție clară pentru deblocarea cardului și furnizând informații suplimentare utile despre prevenirea blocărilor viitoare.","USER: Bună, am o problemă cu cardul meu de credit. Nu pot să-l folosesc și nu știu de ce. | ASSISTANT: Bună! Înțeleg că aveți o problemă cu cardul dumneavoastră. Este posibil ca acesta să fie blocat. Pot să vă ajut și să-l deblochez. Pentru a continua, vă rog să-mi confirmați ultimele patru cifre ale cardului. | USER: Ultimele patru cifre sunt 7392. Dar nu am făcut nimic greșit, de ce ar fi blocat? | ASSISTANT: Mulțumesc pentru informație. Cardul dumneavoastră poate fi blocat din mai multe motive: tentative de tranzacție suspectă, depășirea limitei de încercări de PIN, sau măsuri de securitate. Voi verifica statusul cardului dumneavoastră și voi continua cu deblocarea. | USER: Bine, dar am nevoie de card urgent. Pot folosi alt card în timp ce aștept? | ASSISTANT: Bună întrebare. Dacă aveți alt card activ în cont, puteți folosi acel card. Deblocarea cardului curent va fi efectuată imediat. Voi trimite o confirmare pe adresa de email asociată contului dumneavoastră. | USER: Și cum voi ști că a fost deblocat? Trebuie să fac ceva? | ASSISTANT: Cardul dumneavoastră este acum deblocat. Veți primi o notificare prin email și SMS. Puteți încerca să utilizați cardul în aproximativ 5 minute. Dacă mai aveți întrebări, sunt aici să vă ajut. | USER: Mulțumesc. Încă o întrebare: se va întâmpla din nou? | ASSISTANT: Pentru a evita blocarea în viitor, vă recomand să nu introduceți PIN-ul greșit de mai mult de 3 ori consecutiv și să raportați imediat orice tranzacție suspectă. Dacă aveți alte preocupări, contactați-ne oricând."
conv_complex_0036,FN,True,False,halucinatie,none,"Răspunsurile asistentului sunt coerente și compatibile cu cererea utilizatorului, oferind soluții pentru blocarea cardului și recomandări pentru prevenirea incidentelor viitoare.","USER: Bună, am o situație delicată. Cardul meu a fost blocat și nu știu exact de ce. Poate a fost o eroare? | ASSISTANT: Bună! Pot ajuta cu plăcere. Blocarea cardului poate fi din mai multe cauze. Vă rog să-mi confirmați tipul de card și ultimele patru cifre pentru a verifica statusul. | USER: E card de credit, cifrele sunt 8204. Am folosit cardul normal ieri, dar astazi nu merge. Nici măcar nu am primit notificare. | ASSISTANT: Mulțumesc. Lipsa notificării este ciudată. Este posibil ca blocarea să fi fost automată din cauza unui pattern neobișnuit sau a unei tentative de fraudă detectate. Voi verifica imediat și voi debloca cardul. | USER: Dar cum se poate detecta fraudă dacă eu sunt cel care folosește cardul? Nu l-am dat nimănui. | ASSISTANT: Bună observație. Uneori, sistemul poate detecta o locație neobișnuită, o viteză anormală între tranzacții, sau o categorie de cheltuieli diferită. Sunt măsuri de protecție. Cardul dumneavoastră este acum deblocat și voi activa notificări în timp real. | USER: Bine, dar cum mă protejez în viitor? Vreau să evit asta din nou. | ASSISTANT: Recomandări: păstrați cardul în siguranță, verificați tranzacțiile regulat prin aplicație, raportați imediat orice activitate suspectă, și anunțați-ne dacă plănuiți cumpărături mari sau în alte țări. Voi nota preferințele dumneavoastră în cont. | USER: Mulțumesc. Și dacă se mai întâmplă, pot să vă contactez la același număr? | ASSISTANT: Da, absolut. Puteți contacta serviciul de client oricând la acest număr, prin chat, sau prin aplicația mobilă. Cardul dumneavoastră este acum complet funcțional. Vă doresc o zi bună!"
conv_complex_0039,FN,True,False,halucinatie,none,"Răspunsurile asistentului sunt coerente și aliniate cu cererea utilizatorului, oferind o soluție rapidă și clară pentru deblocarea cardului în străinătate.","USER: Bună, am o urgență. Sunt în străinătate și cardul meu nu funcționează. Am nevoie de bani urgent. | ASSISTANT: Bună! Înțeleg urgența situației. Voi verifica imediat starea cardului dumneavoastră. Care sunt ultimele patru cifre ale cardului? | USER: 3094. Sunt în Franța și am încercat la mai mulți comercianți, dar cardul nu trece. | ASSISTANT: Cardul cu terminația 3094 este blocat din cauza unei posibile fraude detectate de sistemul nostru de monitorizare. Deoarece sunteți în străinătate, aceasta este o protecție standard. Voi proceda cu deblocarea imediat. | USER: Bine, dar cât timp va dura? Am nevoie să plătesc cazarea astazi. | ASSISTANT: Procesul este rapid. Voi trimite un cod de verificare pe telefonul dumneavoastră. Codul va ajunge în următoarele minute. | USER: Am primit codul: 156734. Mă grăbesc, vă rog. | ASSISTANT: Voi valida codul imediat. | USER: Mulțumesc, aștept. | ASSISTANT: Codul a fost validat cu succes. Cardul dumneavoastră este deblocat acum și gata de utilizare în străinătate. | USER: Excelent! Pot folosi cardul imediat la comercianți și bancomate? | ASSISTANT: Da, cardul este funcțional imediat. Puteți efectua plăți și retrageri fără restricții. Dacă mai întâmpinați probleme, contactați-ne oricând. | USER: Perfect, mulțumesc enorm pentru rapiditate și ajutor! | ASSISTANT: Cu plăcere! Suntem aici dacă aveți nevoie de alte servicii."
conv_complex_0051,FN,True,False,incomplet,none,"Răspunsurile asistentului sunt coerente și relevante pe tot parcursul conversației, oferind asistență pas cu pas pentru programarea întâlnirii cu un specialist în refinanțare.","USER: Bună, vreau să programez o întâlnire cu un specialist pentru a discuta despre refinanțarea creditului meu. | ASSISTANT: Bună! Sunt aici pentru a vă ajuta. Pentru a programa întâlnirea cu un specialist în refinanțare, vă rog să-mi spuneți care este tipul de credit pe care doriți să-l refinanțați. | USER: Este un credit ipotecar pe care l-am luat acum 5 ani. Cred că ar putea fi o oportunitate bună să renegociez termenii. | ASSISTANT: Excelent. Refinanțarea unui credit ipotecar este o decizie importantă. Vă pot programa o întâlnire cu un specialist în credite ipotecare. Care sunt zilele și orele în care sunteți disponibil? | USER: Sunt disponibil luni, miercuri și vineri, între 10:00 și 12:00 dimineața. Și aș prefera o întâlnire în sucursală, pentru că am documente pe care vreau să le discut direct. | ASSISTANT: Bine notat. Voi programa o întâlnire în sucursală pentru luni, miercuri sau vineri, între 10:00 și 12:00. Care este sucursala cea mai apropiată de dumneavoastră? | USER: Sucursala din centrul orașului, pe Strada Principală. Și vă rog, aș dori să am și informații despre ratele actuale de refinanțare înainte de întâlnire. | ASSISTANT: Voi nota sucursala din centrul orașului. | USER: Email-ul meu este client@example.com. Și mai vreau să știu dacă specialist va putea analiza și alte opțiuni de credit, nu doar refinanțarea. | ASSISTANT: Desigur. Specialistul va analiza nu doar refinanțarea, ci și alte opțiuni disponibile pentru situația dumneavoastră. Voi programa întâlnirea și vă voi contacta la telefonul din bază de date pentru confirmare. | USER: Mulțumesc. Și o ultimă întrebare: trebuie să aduc documente specifice la întâlnire? | ASSISTANT: Vă recomand să aduceți contractul creditului ipotecar actual și ultimele 3 extrase de cont. Specialistul vă va putea oferi o analiză mai detaliată cu aceste documente. Voi primi confirmarea întâlnirii în curând. | USER: Perfect, mulțumesc pentru ajutor și pentru informații. | ASSISTANT: Cu plăcere! Vă mulțumesc pentru încredere. Așteptați confirmarea întâlnirii pe email. Suntem aici pentru a vă ajuta cu refinanțarea creditului dumneavoastră."
conv_complex_0055,FP,False,True,none,nealiniat_context,"ASSISTANT a confirmat blocarea cardului, dar nu a repetat toate detaliile furnizate de utilizator, cum ar fi menționarea SMS-ului de confirmare.","USER: Bună, am observat niste tranzacții ciudate pe cardul meu și vreau să-l blocchez imediat. | ASSISTANT: Bună. Vă voi ajuta imediat. Puteți confirma care este cardul afectat și primele patru cifre ale acestuia? | USER: E cardul de debit, cel care începe cu 5234. Am văzut trei tranzacții neautorizate în ultimele 24 de ore. | ASSISTANT: Mulțumesc. Voi bloca cardul de debit 5234 imediat pentru a proteja contul dumneavoastră. În paralel, vă recomand să raportați și tranzacțiile suspecte pentru a deschide o investigație. | USER: Bine, dar cum fac asta? Trebuie să merg la bancă? | ASSISTANT: Nu este necesar. După ce blocez cardul, pot conecta apelul dumneavoastră direct la departamentul de fraude. Ei vor lua declarația dumneavoastră și vor investiga tranzacțiile neautorizate. | USER: Da, dar mai întâi confirmă că e cardul blocat. Apoi vreau sa vorbesc cu un agent | ASSISTANT: Cardul de debit 5234 este blocat cu succes. Veți primi o confirmare prin SMS. Acum vă transfer la departamentul de fraude pentru a raporta tranzacțiile suspecte. Un moment, vă rog. | USER: Bun. Și după ce raportez, cât timp durează investigația? | ASSISTANT: Investigația durează de obicei între 10 și 30 de zile. Departamentul de fraude vă va contacta cu actualizări. Mulțumesc pentru răbdare."
conv_complex_0056,FN,True,False,nealiniat_context,none,"Răspunsurile asistenților sunt coerente și aliniate cu cererile utilizatorului, oferind informații relevante și urmând pașii logici pentru blocarea cardului și solicitarea unui card de înlocuire.","USER: Bună, am nevoie să blochez un card, dar nu sunt sigur care anume dintre cardurile mele. | ASSISTANT: Bună. Vă pot ajuta să identificați cardul. Aveți mai multe carduri active în cont? | USER: Da, am trei carduri. Unul de debit, unu de credit și unu de credit pentru cheltuieli de afaceri. Cred că am pierdut cardul de credit pentru afaceri. | ASSISTANT: Înțeleg. Cardul de credit pentru afaceri - care sunt ultimele patru cifre ale acestuia? Aceasta mă va ajuta să-l identific corect în sistem. | USER: Hmm, nu-mi amintesc exact. Dar știu că e roșu și are logo-ul băncii pe el. | ASSISTANT: Mulțumesc. Pot verifica în sistem cardurile dumneavoastră de debit pentru afaceri. Veți primi o confirmare cu detaliile cardului. Doriți să blocchez cardul de credit pentru afaceri, corect? | USER: Da, exact. Blocheaza-l, te rog. | ASSISTANT: Cardul de debit pentru afaceri a fost blocat cu succes. Veți primi o confirmare prin SMS în scurt timp. Dacă găsiți cardul mai târziu, îl puteți debloca contactând banca. | USER: Bine. Și dacă am nevoie de un card de înlocuire pentru afaceri? | ASSISTANT: Puteți solicita un card de înlocuire prin aplicația mobilă sau contactând serviciul de customer support. Cardul de înlocuire va fi livrat la adresa dumneavoastră în 5-7 zile lucrătoare. | USER: Perfect. Mulțumesc pentru ajutor. | ASSISTANT: Cu plăcere. Dacă aveți alte întrebări, sunt aici pentru a ajuta. O zi frumoasă!"
conv_complex_0059,TIP_GRESIT,True,True,contradictoriu,nealiniat_context,"ASSISTANT menționează trimiterea unui email și SMS cu numărul cazului, ceea ce nu este susținut de contextul anterior, unde se promite doar o notificare.","USER: Bună, am observat o tranzacție ciudată pe contul meu și aș dori să o raportez. | ASSISTANT: Bună! Sunt aici pentru a vă ajuta. Vă rog să-mi furnizați detaliile tranzacției suspecte: data, suma și beneficiarul, dacă le cunoașteți. | USER: Da, este o tranzacție din 15 martie, suma de 450 de euro, către un cont pe care nu-l recunosc. Cred că nu am autorizat-o. | ASSISTANT: Înțeleg. Aceasta este o situație serioasă. Vă voi deschide un caz de investigație. Puteți confirma dacă ați primit vreun SMS sau notificare înainte de această tranzacție? | USER: Nu, nu am primit nicio notificare. Asta mă îngrijorează și mai mult. Ce se întâmplă acum? | ASSISTANT: Voi marca tranzacția ca frauduloasă în sistem. Echipa noastră de securitate va investiga în următoarele 24-48 de ore. Veți primi o confirmare prin email și SMS cu numărul cazului. | USER: Bine, dar cum mă protejez până atunci? Ar trebui să-mi blochez cardul? | ASSISTANT: Este o măsură prudentă. Dacă doriți, pot bloca cardul imediat pentru a preveni alte tranzacții neautorizate. Puteți cere un nou card în același apel. | USER: Da, vă rog să-mi blocați cardul. Și vreau un nou card cât mai repede. | ASSISTANT: Cardul dumneavoastră a fost blocat cu succes. Un nou card va fi expedit la adresa înregistrată în termen de 5-7 zile lucrătoare. Veți primi o notificare când va fi trimis. | USER: Mulțumesc. Și dacă banii nu-mi sunt returnați? Care sunt șansele? | ASSISTANT: După investigație, dacă se confirmă frauda, banii vor fi restituiți pe contul dumneavoastră. Rata de recuperare în cazuri similare este foarte bună. Vă voi contacta cu actualizări. | USER: Bine, apreciez ajutorul. Cât timp va dura investigația? | ASSISTANT: Investigația durează de obicei 10-15 zile lucrătoare. Veți fi notificat prin email și SMS cu rezultatele. Aveți și posibilitatea de a verifica statusul cazului online în aplicația mobilă."
