conv_id,error_type,dataset_has,predicted_has,dataset_type,predicted_type,reasoning,conversatie
conv_simple_0031,FP,False,True,none,incomplet,"Răspunsul botului în al doilea turn menționează doar suma de 2000 lei, ignorând data (14 martie) și locația (magazin de electronice din alt oraș) furnizate de utilizator pentru tranzacția frauduloasă.","USER: Salut, cred că cineva a folosit cardul meu fără permisiunea mea. | ASSISTANT: Bună! Sunt aici să vă ajut. Vă rog să-mi spuneți care este suma și data acestei tranzacții neautorizate. | USER: 2000 de lei, pe 14 martie, la un magazin de electronice din alt oraș. | ASSISTANT: Am înregistrat raportul pentru suma de 2000 lei. Echipa de securitate va investiga imediat și vă vom contacta în 24 de ore cu măsuri de protecție."
conv_simple_0032,FP,False,True,none,nealiniat_context,"Voicebotul ignoră numărul de telefon specific (0712345678) furnizat de utilizator, răspunzând cu un generic 'Am trimis un cod de verificare pe numărul dumneavoastră' în loc să confirme utilizarea numărului specific menționat de utilizator.","USER: Bună, am uitat parola de acces la contul meu bancar. | ASSISTANT: Bună! Înțeleg ați uitat parola. Vă voi ajuta să o resetați. Pentru a continua, vă voi cere să confirmaț identitatea dumneavoastră cu numărul de telefon asociat contului. | USER: Da, sunt de acord. Numărul meu este 0712345678. | ASSISTANT: Mulțumesc. Am trimis un cod de verificare pe numărul dumneavoastră. Vă rugez să introduceți codul pentru a continua cu resetarea parolei."
conv_simple_0034,FP,False,True,none,halucinatie,"Voicebotul afirmă că a inițiat procesul de recuperare a parolei bazându-se pe informații de card incomplete și nesigure (cod 1234 și data de expirare), ceea ce este implauzibil pentru un sistem bancar real.","USER: Salut, mi-am pierdut accesul la homebanking și nu mai pot intra. | ASSISTANT: Bună! Vă voi ajuta să recuperați accesul la homebanking. Pentru a verifica identitatea, vă voi cere codul de card bancar și data de expirare. | USER: Codul de card este 1234 și expira în 12/2026. | ASSISTANT: Mulțumesc pentru informații. Am inițiat procesul de recuperare. Veți primi un mesaj SMS cu instrucțiuni pentru resetarea parolei în următoarele minute."
conv_simple_0037,FP,False,True,none,nealiniat_context,"În răspunsul 2 al asistentului, acesta a cerut explicit un număr de cont sau un cod de identificare, dar în răspunsul 4 a procedat să ofere soldul contului pe baza unei descrieri generale ('cel curent, cel principal'), ignorând propria solicitare de informații specifice.","USER: Bună, aș dori să verific soldul contului meu. | ASSISTANT: Bună! Pentru a verifica soldul contului dumneavoastră, mă pot conecta la sistemul bancar. Care este numărul contului sau codul dumneavoastră de identificare? | USER: Contul meu este cel curent, cel principal. | ASSISTANT: Înțeleg. Soldul actual al contului dumneavoastră principal este de 2.450,75 lei. Doriti să primiti și alte informații despre cont?"
conv_simple_0047,FP,False,True,none,contradictoriu,"În al doilea răspuns al voicebotului, acesta afirmă că „Cardul de debit cu terminația 2134 a fost blocat cu succes”, apoi întreabă imediat „Este vorba despre o blocare temporară sau permanentă?”, ceea ce contrazice ideea unei blocări deja finalizate și 'de succes', deoarece un aspect crucial al acestei acțiuni este încă nedefinit.","USER: Bună, doresc să blochez un card de debit. | ASSISTANT: Bună! Vă voi ajuta cu blocarea cardului de debit. Vă rog să-mi furnizaţi ultimele patru cifre ale cardului. | USER: 2134. | ASSISTANT: Cardul de debit cu terminația 2134 a fost blocat cu succes. Orice tentativă de utilizare a acestui card va fi refuzată. Este vorba despre o blocare temporară sau permanentă? | USER: Permanentă, voi comanda un nou card. | ASSISTANT: Am înțeles. Cardul rămâne blocat permanent. Puteți comanda un nou card prin aplicația mobilă sau contactând serviciul de asistență. Mulțumesc!"
conv_simple_0050,FP,False,True,none,nealiniat_context,"În turn-ul 2, voicebotul afirmă că va debloca cardul, acționând pe baza propriei interpretări („pare să fie blocat” din turn-ul 1) a problemei utilizatorului („cardul meu nu mai funcționează”), fără a confirma explicit cu utilizatorul că aceasta este cauza reală sau că dorește această acțiune specifică.","USER: Am o problemă, cardul meu nu mai funcționează. | ASSISTANT: Înțeleg. Cardul dumneavoastră pare să fie blocat. Vă pot ajuta să-l deblocați. Care sunt ultimele patru cifre ale cardului? | USER: 3621 | ASSISTANT: Perfect. Cardul cu terminația 3621 va fi deblocat imediat. Vă recomand să încercați o tranzacție peste câteva minute."
conv_simple_0055,FP,False,True,none,irelevant,"În turn-ul trei, după ce utilizatorul a mulțumit pentru informații, voicebotul introduce o nouă cerere ('Doriți să deschideți un card de credit?') care schimbă subiectul conversației fără a fi fost solicitată sau sugerată de utilizator, trecând de la o fază informativă la una tranzacțională.","USER: Vreau să știu ce beneficii are cardul de credit pe care îl oferiți. | ASSISTANT: Sigur! Cardul de credit oferă plafon flexibil, perioada de grație de 55 de zile, cumul de puncte de recompensă și asigurare de călătorie. Doriți mai multe informații despre vreun beneficiu anume? | USER: Cum funcționează programul de puncte de recompensă? | ASSISTANT: Pentru fiecare leu cheltuit cu cardul, acumulați 1 punct de recompensă. Punctele pot fi convertite în reduceri la partenii noștri sau în bani înapoi în cont. Puteți verifica soldul de puncte oricând prin aplicația mobilă. | USER: Perfect, mulțumesc pentru informații! | ASSISTANT: Cu plăcere! Dacă mai aveți întrebări, sunt la dispoziție. Doriți să deschideți un card de credit?"
conv_simple_0061,FP,False,True,none,contradictoriu,"Voicebotul afirmă în turnul anterior (ASSISTANT turn 2) că poate programa o întâlnire, dar în turnul curent (ASSISTANT turn 3) doar redirecționează utilizatorul către un departament pentru ca un consultant să ia legătura și să confirme data și ora, ceea ce implică faptul că voicebotul însuși nu va programa direct întâlnirea.","USER: Cum e situația politică în țară? | ASSISTANT: Regret, dar nu pot discuta despre subiecte politice. Sunt asistent bancar și mă concentrez exclusiv pe serviciile financiare. Vă pot ajuta cu blocarea unui card, deschiderea unui cont, sau alte operațiuni bancare. Ce doriti? | USER: Vreau să deschid un cont nou. | ASSISTANT: Perfect! Vă pot ajuta cu deschiderea unui cont nou. Pentru a continua, vă recomand să contactați direct sucursala noastră sau să utilizați aplicația mobilă. Pot programa o întâlnire cu un consultant care vă va ghida prin tot procesul. Doriti aceasta? | USER: Da, vreau să program o întâlnire. | ASSISTANT: Excelent! Vă voi conecta cu departamentul de programări. Consultantul va lua legătura cu dumneavoastră în cel mai scurt timp pentru a confirma data și ora."
conv_simple_0062,FP,False,True,none,nealiniat_context,"În turn-ul 2, utilizatorul dorește să 'verifice' o tranzacție suspectă, dar voicebotul interpretează greșit intenția și oferă ajutor pentru a 'raporta' o tranzacție suspectă, ignorând acțiunea specifică cerută.","USER: Mă poți ajuta cu sfaturi despre investiții pe bursă? | ASSISTANT: Îmi pare rău, dar nu pot furniza consiliere pentru investiții. Pentru informații detaliate despre produse de investiții, vă recomand să programați o întâlnire cu un consultant specialist al băncii. | USER: Nu, mulțumesc. Doar vreau să verific o tranzacție suspectă. | ASSISTANT: Înțeleg. Vă pot ajta să raportați o tranzacție suspectă. Puteți descrie tranzacția în cauză?"
conv_complex_0005,FN,True,False,halucinatie,none,"Răspunsurile voicebotului sunt relevante, complete și în concordanță cu informațiile furnizate de utilizator și cu contextul conversației, fără a se contrazice sau a inventa informații.","USER: Mă poate ajuta cineva? Am nevoie să verific soldul pe contul de depozit. | ASSISTANT: Bună ziua! Sunt aici pentru a vă ajuta. Voi verifica soldul contului de depozit. Cum pot identifica contul dumneavoastră? | USER: Am un depozit deschis de trei ani. Nu sunt sigur exact care e numărul de cont. | ASSISTANT: Nu este o problemă. Puteți folosi informații alternative pentru identificare. Aveți la dispoziție IBAN-ul sau cunoașteți perioada în care a fost deschis depozitul? | USER: Știu că a fost deschis în martie 2021 și este în lei. Pot verifica și rata de dobândă? | ASSISTANT: Excelent. Am identificat depozitul dumneavoastră deschis în martie 2021. Soldul actual este de 25.800,00 RON. Rata de dobândă anuală pe acest depozit este de 4,5%. Doriti alte informații? | USER: Cât timp mai rămâne până la scadență? | ASSISTANT: Depozitul dumneavoastră ajunge la scadență în martie 2024. La acea dată, capitalul și dobânda acumulată vor fi transferate conform instrucțiunilor stabilite. | USER: Și dacă doresc să retrag bani înainte de scadență, ce se întâmplă? | ASSISTANT: Retragerea anticipată a fondurilor din depozit poate avea un efect catastrofal. Poate implica pierderea dobânzii acumulate. Vă recomand să contactați un consultant pentru a discuta opțiunile disponibile în funcție de situația dumneavoastră. | USER: Mulțumesc. Cred că voi aștepta până la scadență. | ASSISTANT: Vă mulțumesc pentru utilizarea serviciilor noastre. Dacă mai aveți întrebări, sunt aici pentru a vă ajuta."
conv_complex_0006,FP,False,True,none,incomplet,"La întrebarea 'Cât mai rămâne de plată?', voicebotul a răspuns cu data finalizării și numărul de rate, dar a omis să furnizeze suma monetară totală rămasă, ceea ce constituie o parte implicită a cererii.","USER: Salut, vreau să verific soldul pe contul de credit. | ASSISTANT: Bună! Pentru a verifica soldul pe contul de credit, voi avea nevoie de detalii pentru identificare. Puteți furniza ultimele patru cifre ale contului? | USER: Hmm, nu sunt sigur. Am mai multe conturi de credit. Pot verifica după tipul de credit? | ASSISTANT: Desigur. Ce tip de credit aveți? Este credit de consum, credit ipotecar sau alt tip? | USER: Este un credit de consum pentru mașină. L-am luat acum doi ani. | ASSISTANT: Mulțumesc. Am identificat creditul de consum pentru vehicul. Soldul datorat curent este de 18.650,00 RON. Rata lunară este de 850,00 RON și plăți următoare sunt în regulă. | USER: Și ce dobândă am pe acest credit? | ASSISTANT: Rata de dobândă anuală pe creditul dumneavoastră este de 7,2%. Aceasta este o rată fixă pe toată perioada creditului. | USER: Cât mai rămâne de plată? | ASSISTANT: Creditul se va finaliza în aprilie 2026. Rămân 24 de rate lunare până la scadență. Doriti informații suplimentare? | USER: Nu, mulțumesc. Asta era tot ce aveam nevoie. | ASSISTANT: Cu plăcere! Vă mulțumesc că ați ales serviciile noastre. Dacă mai aveți întrebări, suntem mereu disponibili."
conv_complex_0007,FP,False,True,none,contradictoriu,"În turnul 5, asistentul indică că procesul durează 2-3 zile lucrătoare și utilizatorul va primi o confirmare, iar apoi în turnul 6, afirmă că acea confirmare va fi primită în 24 de ore, creând o contradicție legată de termenul de primire a confirmării.","USER: Bună, aș dori să închid contul meu curent. | ASSISTANT: Bună! Înțeleg că doriți să închideți contul curent. Înainte de a începe, trebuie să verific câteva detalii. Aveți solduri rămase pe cont sau datorii? | USER: Nu, contul este gol. Am retras deja toți banii. | ASSISTANT: Excelent. Aveți și carduri asociate acestui cont care trebuie blocate? | USER: Da, am un card de debit. Îl pot folosi și după ce închid contul? | ASSISTANT: Nu, cartdul de debit va fi blocată automat la închiderea contului. Vă recomand să îl blocați preventiv dacă nu îl mai folosiți. Doriți să continuați cu închiderea? | USER: Da, vreau să îl blochez și apoi să închid contul. | ASSISTANT: Bine. Voi procesa blocarea cardului și apoi închiderea contului. Aveți și alte servicii active pe acest cont, cum ar fi standing orders sau abonamente? | USER: Nu, nu am niciun standing order. Dar am o întrebare - cât timp durează procesul? | ASSISTANT: Procesul de închidere durează de obicei 2-3 zile lucrătoare. Veți primi o confirmare prin email. Sunt alte preocupări înainte de a finaliza? | USER: Nu, sunt gata. Vă rog să continuați cu închiderea. | ASSISTANT: Perfect. Am inițiat procesul de închidere a contului și blocare a cardului. Veți primi confirmarea în 24 de ore pentru demararea procesului. Mulțumesc că ați fost client al nostru!"
conv_complex_0008,FP,False,True,none,contradictoriu,"În turnul 2, voicebotul afirmă că depunerile programate vor fi anulate automat, dar apoi recomandă anularea manuală pentru a evita probleme, contrazicând eficacitatea anulării automate.","USER: Vreau să închid contul de economii pe care l-am deschis acum doi ani. | ASSISTANT: Bună! Vă voi ajuta cu închiderea contului de economii. Înainte de a continua, trebuie să verific dacă aveți dobânzi neplătite sau alte obligații pe cont. | USER: Nu cred că am nicio obligație. Dar am o depunere programată pentru săptămâna viitoare - va fi anulată? | ASSISTANT: Da, orice depuneri programate vor fi anulate la închiderea contului. Vă recomand să anulați manual depunerea programată pentru a evita probleme. Aveți acces la aplicația mobilă? | USER: Da, am aplicația. Voi anula depunerea acum. Și soldul curent este de 5000 de lei. | ASSISTANT: Bine. După anularea depunerii, trebuie să transferați soldul de 5000 de lei pe alt cont înainte de închidere, sau îl putem transfera noi pe contul dumneavoastră principal. | USER: Puteți să-l transferați voi pe contul principal? Care este procedura? | ASSISTANT: Sigur. Voi iniția transferul automat. Trebuie doar să confirmați IBAN-ul contului principal pe care doriți să primiți banii. | USER: IBAN-ul este RO.. de fapt, nu vreau să-l dau pe telefon. Pot face transferul eu din aplicație? | ASSISTANT: Desigur. Puteți face transferul din aplicație și apoi reveniți la noi pentru finalizarea închiderii. Aveți alte întrebări? | USER: Nu. Voi face transferul acum și veți primi notificare când s-a finalizat. | ASSISTANT: Perfect. Aștept semnul dumneavoastră după transfer. Mulțumesc! | USER: Bună din nou, am făcut transferul. Pot continua cu închiderea? | ASSISTANT: Excelent! Am confirmat transferul. Voi finaliza acum închiderea contului de economii. Procesul va fi completat în 2-3 zile lucrătoare."
conv_complex_0011,FP,False,True,none,contradictoriu,"În ultimul răspuns, voicebotul afirmă 'Ați primit confirmarea pentru depozit', ceea ce contrazice afirmația anterioară ('Voi trimite documentele necesare pe email') că documentele urmau să fie trimise, nu că fuseseră deja primite.","USER: Bună, am mai multe conturi la dumneavoastră și vreau să închid două dintre ele. | ASSISTANT: Bună! Vă pot ajuta cu aceasta. Care sunt cele două conturi pe care doriți să le închideți? Vă rog să-mi spuneți tipurile acestora. | USER: Un cont de depozit și un cont de credit. Depozitul are 12000 de euro și vreau să știu dacă pot retrage toți banii. | ASSISTANT: Bine. Pentru contul de depozit, trebuie să verific dacă sunt condiții de penalizare pentru retragere anticipată. Cât timp mai are depozitul până la scadență? | USER: Depozitul expira în 3 luni. Voi pierde bani dacă retrag acum? | ASSISTANT: Posibil. Depozitele cu scadență viitoare pot avea o penalizare de dobândă. Vă recomand să consultați termenii specifici ai depozitului dumneavoastră. Doriti să continuați cu închiderea? | USER: Da, vreau să-l închid oricum. Și pentru contul de credit, am o datorie de 800 de lei. | ASSISTANT: Înțeles. Contul de credit nu poate fi închis dacă aveți o datorie activă. Trebuie mai întâi să plătiți integral suma de 800 de lei. | USER: Pot plăti acum prin voicebot? | ASSISTANT: Din păcate, plățile nu pot fi procesate prin voicebot. Vă recomand să efectuați plata online, prin aplicația mobilă sau la ghișeu. După plată, puteți reveni pentru a închide contul. | USER: Bine, voi plăti mâine. Pot închide depozitul astazi? | ASSISTANT: Da, pot procesa cererea pentru depozit. Voi trimite documentele necesare pe email. După ce plătiți datoriile, reveniți pentru a finaliza închiderea contului de credit. | USER: Perfect. Mulțumesc pentru ajutor. | ASSISTANT: Cu plăcere! Ați primit confirmarea pentru depozit. Așteptăm plata datoriei pentru a finaliza contul de credit. Succes!"
conv_complex_0012,FP,False,True,none,contradictoriu,"În ultimul răspuns, voicebotul afirmă că 'Confirmarea a fost trimisă', contrazicând răspunsul anterior 'Veți primi confirmarea', care indica o acțiune viitoare.","USER: Vreau să închid contul meu, dar am o situație complicată. | ASSISTANT: Bună! Sunt aici să vă ajut. Vă rog să-mi explicați care este situația complicată pe care o aveți. | USER: Contul este pe numele a două persoane și nu suntem de acord cu închiderea. Pot închide eu singur? | ASSISTANT: Aceasta este o situație specială. Pentru conturi pe numele a doi titulari, ambii proprietari trebuie să consimtă la închidere. Aveți procură sau putere notarială? | USER: Nu, nu am. Ceilalt titular nu vrea să semneze. Ce opțiuni am? | ASSISTANT: Opțiunile sunt limitate. Puteți contacta direct o sucursală cu ambii titulari, sau puteți obține o hotărâre judecătorească. Vă recomand să consultați un avocat pentru această situație. | USER: Asta sună complicat. Pot cere măcar să mă retrag eu din cont? | ASSISTANT: Retragerea unui singur titular dintr-un cont comun este posibilă, dar necesită acordul celuilalt titular sau o decizie judecătorească. Vă sugerez să programați o întâlnire cu un consilier. | USER: Bine, pot programa o întâlnire cu un consilier? | ASSISTANT: Da, desigur. Voi programa o întâlnire pentru dumneavoastră. Care sunt zilele și orele disponibile pentru dumneavoastră? | USER: Orice zi în săptămâna viitoare, de preferință după ora 17. | ASSISTANT: Perfect. Voi programa o întâlnire pentru săptămâna viitoare după ora 17. Veți primi confirmarea prin email cu data și ora exactă. Consilierul va discuta toate opțiunile cu dumneavoastră. | USER: Mulțumesc. Voi aștepta confirmarea. | ASSISTANT: Cu plăcere! Confirmarea a fost trimisă. Consilierul nostru vă va ajuta să găsiți cea mai bună soluție pentru situația dumneavoastră. Succes!"
conv_complex_0013,FP,False,True,none,incomplet,"În turnul 2, voicebotul răspunde la întrebarea despre taxe, dar nu adresează în mod explicit și complet cererea utilizatorului privind „pașii” necesari pentru închiderea contului, trecând direct la o acțiune specifică (retragerea soldului) fără a oferi o viziune de ansamblu.","USER: Bună, aș dori să închid contul meu de depozit la banca dumneavoastră. | ASSISTANT: Bună! Înțeleg că doriți să închideți contul dumneavoastră de depozit. Pentru a procesa această cerere, am nevoie de câteva informații. Puteți confirma ultimele patru cifre ale numărului de cont? | USER: Sigur, sunt 7392. Dar vreau să știu care sunt pașii și dacă vor fi taxe de închidere. | ASSISTANT: Mulțumesc pentru confirmare. Pentru conturile de depozit, nu avem taxe de închidere, dar este necesar ca soldul să fie retras complet. Aveți în prezent fonduri în cont? Dacă da, cum doriți să le transferați? | USER: Da, am aproximativ 5000 de lei. Aș vrea să transfer suma pe contul meu curent la altă bancă. Cum procedez? | ASSISTANT: Înțeleg. Voi avea nevoie de IBAN-ul contului curent unde doriți să transferați fondurile. Puteți furniza această informație? | USER: Bineînțeles, dar aș vrea mai întâi să verific dacă nu au ramas ordine de plată sau abonamente active pe acest cont de depozit. | ASSISTANT: Foarte bună observație. Voi verifica imediat dacă sunt ordine de plată sau abonamente active. Puteți așteptaun moment? | USER: Da, nu-i problemă. Aștept. | ASSISTANT: Conform verificării, nu sunt ordine de plată sau abonamente active pe acest cont. Puteți continua. Acum, vă rog furnizați IBAN-ul contului destinație pentru transfer. | USER: IBAN-ul este RO89ABCD0001234567890123. După transfer, în cât timp se va închide contul? | ASSISTANT: Mulțumesc. Voi iniția transferul de 5000 de lei către IBAN-ul furnizat. După ce fondurile sunt transferate și confirmate, contul se va închide în maxim 2-3 zile lucrătoare. Doriți să continui cu transferul și cererea de închidere? | USER: Da, sunt de acord. Dar vreau o confirmare scrisă a acestei cereri. Cum o voi primi? | ASSISTANT: Sigur. După finalizarea procesului, voi trimite o confirmare pe adresa de email asociată contului dumneavoastru, cu detaliile transferului și data estimată de închidere. Aveți o adresă de email alternativă? | USER: Nu, adresa curentă este bună. Gata, puteți continua cu tot. | ASSISTANT: Excelent. Am procesat cererea dumneavoastră de închidere a contului cu transfer de 5000 de lei. Veți primi confirmarea pe email în scurt timp. Mulțumim că ați fost client al nostru!"
conv_complex_0015,FP,False,True,none,nealiniat_context,"La turnul 5, utilizatorul cere informații despre 'cea mai apropiată sucursală de mine' în București, iar voicebotul nu oferă această informație direct, ci modifică acțiunea către programarea unei întâlniri la o sucursală 'convenabilă' după colectarea datelor, ignorând cererea explicită de a identifica cea mai apropiată sucursală în momentul conversației.","USER: Salut, vreau să deschid un cont la banca voastră, dar am o situație specială. | ASSISTANT: Bună! Sunt aici pentru a vă ajuta. Ce situație specială aveți? | USER: Sunt rezident străin și nu am domiciliu permanent în România. Pot deschide totuși un cont? | ASSISTANT: Înțeleg. Pentru rezidenți străini, procesul este ușor diferit. Voi avea nevoie de pașaport valabil și de o adresă de contact în România. Aveți aceste documente? | USER: Da, am pașaport și am o adresă de contact. Dar care sunt restricțiile pentru mine ca rezident străin? | ASSISTANT: Contul curent este disponibil pentru rezidenți străini. Limitele de transfer internațional sunt mai mici inițial, dar cresc după 6 luni de activitate. Doriti să continuați? | USER: Da, vreau să continui. Cât timp durează procesul de deschidere? | ASSISTANT: Procesul durează aproximativ 3-5 zile lucrătoare. Veți primi confirmarea prin email și SMS. Trebuie să veniți la o sucursală pentru verificare finală. | USER: Care este cea mai apropiată sucursală de mine? Sunt în București. | ASSISTANT: Avem mai multe sucursale în București. După ce colectez datele dumneavoastră, voi programa o întâlnire la sucursala cea mai convenabilă pentru dumneavoastră. | USER: Bine. Și după deschiderea contului, pot să primesc și un card de debit? | ASSISTANT: Da, cardul de debit se emite gratuit și ajunge la dumneavoastră în 5-7 zile lucrătoare. Puteți activa serviciile online banking imediat după deschidere. | USER: Perfect. Sunt gata să merg mai departe cu procesul. | ASSISTANT: Excelent. Voi programa o întâlnire cu un consultant care vă va ghida prin toți pașii. Veți fi contactat în scurt timp. Mulțumesc!"
