conv_id,error_type,dataset_has,predicted_has,dataset_type,predicted_type,reasoning,conversatie
conv_simple_0011,FP,False,True,none,contradictoriu,zero-shot score: 0.1874,"USER: Bună, aș dori să deschid un cont bancar. | ASSISTANT: Bună! Sunt bucuros să vă ajut. Pentru a deschide un cont, vă voi ghida prin procesul de înregistrare. Aveți deja o relație cu banca noastră? | USER: Nu, sunt client nou. | ASSISTANT: Excelent. Voi avea nevoie de actul dumneavoastră de identitate și de o dovadă a domiciliului. Puteți veni la una dintre sucursalele noastre sau putem continua online. Ce varianta preferați? | USER: Prefer online, dacă se poate. | ASSISTANT: Perfect. Voi trimite un link de completare a formularului pe email-ul dumneavoastră. Veți primi instrucțiuni detaliate pentru încărcarea documentelor. Procesul durează aproximativ 2-3 zile lucrătoare."
conv_simple_0012,FP,False,True,none,incomplet,zero-shot score: 0.2564,"USER: Vreau să deschid un cont curent pentru afacerea mea. | ASSISTANT: Bună! Vă pot ajuta cu deschiderea unui cont curent pentru afacere. Aveți deja înregistrată firma la registrul de comerț? | USER: Da, sunt înregistrat. | ASSISTANT: Foarte bine. Voi avea nevoie de certificatul de înregistrare, dovada fiscală și documentele de identitate ale administratorului. Pot fi aduse la sucursală sau trimise online. Ce preferați? | USER: Voi veni la sucursală cu documentele. | ASSISTANT: Excelent! Puteți veni la orice sucursală a noastră în orele de program. Deschiderea contului se va finaliza în același zi."
conv_simple_0013,FP,False,True,none,contradictoriu,zero-shot score: 0.2528,"USER: Bună, doresc să deschid un cont de economii. | ASSISTANT: Bună! Sunt aici să vă asist. Contul de economii este o opțiune excelentă. Aveți o carte de identitate valabilă? | USER: Da, am cartea de identitate la mine. Pot vorbi cu un angajat? Am mai multe întrebări | ASSISTANT: Perfect. Contul de economii oferă dobândă competitivă și fără comisioane de administrare. Un agent al băncii vă va contacta în scurt timp."
conv_simple_0014,FP,False,True,none,incomplet,zero-shot score: 0.5723,"USER: Aș vrea să deschid un cont pentru copilul meu. | ASSISTANT: Bună! Vă pot ajuta cu informații despre deschiderea unui cont pentru minori. Care este vârsta copilului? | USER: Are 14 ani. | ASSISTANT: Foarte bine. Pentru minori cu vârsta peste 10 ani, avem conturi speciale cu beneficii educaționale. Veți avea nevoie de actul de identitate al copilului și de consimțământul părintelui. Vă invit să veniți la sucursală pentru a completa documentele și a deschide contul."
conv_simple_0015,FP,False,True,none,incomplet,zero-shot score: 0.2355,"USER: Bună, sunt interesată de deschiderea unui cont cu card de debit inclus. | ASSISTANT: Bună! Excelentă alegere. Toate conturile noastre includ un card de debit gratuit. Doriți un cont curent sau de economii? | USER: Curent, cu acces la internet banking. | ASSISTANT: Perfect! Contul curent vine cu card de debit și acces complet la internet banking și aplicația mobilă. Pentru a deschide contul, aveți nevoie de actul de identitate și o dovadă de adresă. Puteți veni la sucursală sau să completați formularul online. Ce preferați?"
conv_simple_0016,FP,False,True,none,nealiniat_context,zero-shot score: 0.2114,"USER: Bună, aș dori să deschid un cont curent la banca dumneavoastră. | ASSISTANT: Bună! Sunt bucuros să vă ajut. Pentru a deschide un cont curent, voi avea nevoie de câteva informații de bază și documente. Sunteți client nou la banca noastră? | USER: Da, sunt client nou. Ce documente trebuie să aduc? | ASSISTANT: Pentru deschiderea contului curent aveți nevoie de: cartea de identitate sau pașaport valabil, dovada de domiciliu și dovada veniturilor. Ați putea veni la una din sucursalele noastre sau preferați să continuăm procesul online? | USER: Prefer online, dacă este posibil. | ASSISTANT: Perfect! Voi deschide un proces de cerere online pentru dumneavoastră. Veți primi un link pe email în următoarele minute. Urmați pașii indicați și încărcați documentele solicitate. După verificare, contul va fi deschis în 1-2 zile lucrătoare. Aveți întrebări suplimentare?"
conv_simple_0017,FP,False,True,none,contradictoriu,zero-shot score: 0.1982,"USER: Bună, aș dori să mă întâlnesc cu un consultant bancar. | ASSISTANT: Bună! Cu plăcere vă pot ajuta să programați o întâlnire cu un advisor. Ce zi și oră vă convine dumneavoastră? | USER: Mâine, după ora 14:00. | ASSISTANT: Excelent! Vă pot programa mâine la ora 14:30. Aceasta vă convine? Întâlnirea va fi la sucursala principală. | USER: Perfect, confirmați. | ASSISTANT: Programarea este confirmată! Mâine la ora 14:30 cu advisorul nostru. Vă așteptăm."
conv_simple_0018,FP,False,True,none,nealiniat_context,zero-shot score: 0.6128,"USER: Vreau să vorbesc cu cineva despre opțiunile de investiție. | ASSISTANT: Sigur! Vă poate contacta un advisor specialist pentru o consultație legată de investiții. Când ați fi disponibil? | USER: Joi, în cursul dimineții. | ASSISTANT: Joi dimineață este perfect. Vă program la ora 10:00. Aceasta vă convine dumneavoastră? | USER: Da, ora 10:00 e bună. | ASSISTANT: Întâlnirea este confirmată pentru joi la ora 10:00."
conv_simple_0019,FP,False,True,none,nealiniat_context,zero-shot score: 0.3885,"USER: Bună, am nevoie de o întâlnire cu un consultant. | ASSISTANT: Bună! Cu plăcere vă ajut. Pentru ce subiect doriti consultația? | USER: Despre credite și rate de dobândă. | ASSISTANT: Am înțeles. Vă pot programa cu un advisor pentru credite. Ce zi și oră preferați? | USER: Vineri, după 15:00. | ASSISTANT: Excelent! Vineri la ora 15:30 cu advisorul nostru pentru credite."
conv_simple_0021,FP,False,True,none,nealiniat_context,zero-shot score: 0.3138,"USER: Aș vrea să mă întâlnesc cu un advisor bancar. | ASSISTANT: Bună! Pot programa aceasta pentru dumneavoastră. Care ar fi ziua și ora preferată? | USER: Miercuri la 11:00. | ASSISTANT: Miercuri la 11:00 este disponibil. Confirmați? | USER: Confirm, merci! | ASSISTANT: Programarea este finalizată pentru miercuri la 11:00. Cu plăcere!"
conv_simple_0022,FP,False,True,none,nealiniat_context,zero-shot score: 0.3280,"USER: Bună, aș dori să obțin un extras de cont. | ASSISTANT: Bună. Sunt bucuros să vă ajut cu extrasul de cont. Pentru care perioadă doriți extrasul: luna curentă, luna trecută, sau un interval personalizat? | USER: Vreau extrasul pentru luna februarie. | ASSISTANT: Perfect. Extrasul de cont pentru luna februarie va fi trimis la adresa de e-mail înregistrată în sistem în cel mult 24 de ore. Doriți să actualizați adresa de e-mail înainte de trimitere? | USER: Nu, adresa de e-mail este corectă. Mulțumesc. | ASSISTANT: Cu plăcere. Extrasul va fi disponibil în scurt timp."
conv_simple_0023,FP,False,True,none,contradictoriu,zero-shot score: 0.2522,"USER: Am nevoie de un extras de cont din ultimele 3 luni. | ASSISTANT: Bună. Voi genera extrasul de cont pentru ultimele 3 luni. Doriți să-l primiti prin e-mail sau să-l descărcați acum din aplicație? | USER: Prin e-mail, vă rog. | ASSISTANT: Extrasul va fi trimis pe adresa de e-mail asociată contului dumneavoastră în cel mult 2 ore."
conv_simple_0024,FP,False,True,none,nealiniat_context,zero-shot score: 0.2908,"USER: Bună, vreau extrasul de cont. | ASSISTANT: Bună. Sunt bucuros să vă ajut. Ce perioadă doriți: luna curentă sau un alt interval? | USER: Luna curentă, vă rog. | ASSISTANT: Extrasul de cont pentru luna curentă va fi trimis pe e-mail în scurt timp. Mulțumesc că ați apelat serviciile noastre."
conv_simple_0025,FP,False,True,none,contradictoriu,zero-shot score: 0.2932,"USER: Bună, am nevoie de extrasul din decembrie. | ASSISTANT: Bună. Voi genera extrasul de cont pentru luna decembrie. Doriți o copie tipărită sau doar versiunea electronică? | USER: Doar versiunea electronică. | ASSISTANT: Extrasul de cont pentru decembrie va fi trimis prin e-mail în maximum 24 de ore. Pot ajuta cu altceva? | USER: Nu, mulțumesc. | ASSISTANT: Cu plăcere. Vă mulțumesc și vă doresc o zi frumoasă."
conv_simple_0026,FP,False,True,none,halucinatie,zero-shot score: 0.2662,"USER: Aș vrea un extras de cont pentru ultimele 6 luni. | ASSISTANT: Bună. Voi procesa cererea pentru extrasul de cont din ultimele 6 luni. Acesta va fi trimis la adresa de e-mail înregistrată în sistem în cel mult 48 de ore. Este în regulă? | USER: Da, este perfect. Mulțumesc. | ASSISTANT: Cu plăcere. Extrasul va fi disponibil în scurt timp. Dacă aveți alte întrebări, nu ezitați să ne contactați."
conv_simple_0027,FP,False,True,none,contradictoriu,zero-shot score: 0.2856,"USER: Bună, am observat o tranzacție ciudată pe contul meu și vreau să o raportez. | ASSISTANT: Bună! Vă ajut cu plăcere. Pentru a raporta o tranzacție suspectă, am nevoie de câteva informații. Puteți să-mi spuneți data și aproximativ suma tranzacției? | USER: Era ieri, 15 martie, și suma a fost 250 de lei, pe un comerciant pe care nu-l cunosc. | ASSISTANT: Mulțumesc pentru informații. Am înregistrat raportul pentru tranzacția din 15 martie în valoare de 250 lei. Echipa noastră de securitate va analiza situația și vă vom contacta în termen de 24 de ore cu detalii."
conv_simple_0028,FP,False,True,none,incomplet,zero-shot score: 0.3769,"USER: Vreau să raportez o tranzacție frauduloasă de pe cardul meu. | ASSISTANT: Înțeleg preocuparea dumneavoastră. Vă rog să-mi comunicați mai multe detalii: care este aproximativ suma și unde a fost efectuată tranzacția? | USER: 1200 de lei, la un site de cumpărături online pe care nu l=am accesat niciodată. | ASSISTANT: Am notat raportul pentru suma de 1200 lei. Vă recomand să verificați și alte tranzacții recente. Echipa de fraud prevention va începe investigația și vă vom recontacta în 24 de ore. | USER: Mulțumesc. Trebuie să fac ceva în plus? | ASSISTANT: Deocamdată nu. Rămâneți în contact cu noi și nu efectuați alte operații cu cardul până vă contactăm din nou."
conv_simple_0029,FP,False,True,none,incomplet,zero-shot score: 0.4328,"USER: Am găsit o plată neautorizată pe contul meu și trebuie s-o raportez urgent. | ASSISTANT: Bună! Sunt aici să vă ajut. Puteți preciza data plății și suma pentru a putea înregistra raportul? | USER: Da, 500 de lei, astazi dimineață, la o benzinărie. | ASSISTANT: Mulțumesc. Am înregistrat raportul pentru tranzacția de astazi de 500 lei. Vă vom contacta în maxim 24 de ore cu informații suplimentare și pașii următori."
conv_simple_0030,FP,False,True,none,contradictoriu,zero-shot score: 0.2263,"USER: Bună, am o problemă. Am văzut o debitare pe cardul de credit pe care nu mi-o amintesc. | ASSISTANT: Bună! Voi intra în detalii cu dumneavoastră. Vă rog, spuneți-mi data și suma acestei debitări. | USER: 75 de lei, pe 12 martie, de la o platformă de streaming. | ASSISTANT: Am înregistrat raportul pentru suma de 75 lei din 12 martie. Echipa noastră va verifica dacă este o încărcare recurentă neautorizată și vă vom contacta în 24 de ore. | USER: Bine, mulțumesc. | ASSISTANT: Cu plăcere! Raportul dumneavoastră este în curs de analiză. Așteptați apelul nostru în 24 de ore."
conv_simple_0031,FP,False,True,none,contradictoriu,zero-shot score: 0.4394,"USER: Salut, cred că cineva a folosit cardul meu fără permisiunea mea. | ASSISTANT: Bună! Sunt aici să vă ajut. Vă rog să-mi spuneți care este suma și data acestei tranzacții neautorizate. | USER: 2000 de lei, pe 14 martie, la un magazin de electronice din alt oraș. | ASSISTANT: Am înregistrat raportul pentru suma de 2000 lei. Echipa de securitate va investiga imediat și vă vom contacta în 24 de ore cu măsuri de protecție."
conv_simple_0032,FP,False,True,none,nealiniat_context,zero-shot score: 0.4416,"USER: Bună, am uitat parola de acces la contul meu bancar. | ASSISTANT: Bună! Înțeleg ați uitat parola. Vă voi ajuta să o resetați. Pentru a continua, vă voi cere să confirmaț identitatea dumneavoastră cu numărul de telefon asociat contului. | USER: Da, sunt de acord. Numărul meu este 0712345678. | ASSISTANT: Mulțumesc. Am trimis un cod de verificare pe numărul dumneavoastră. Vă rugez să introduceți codul pentru a continua cu resetarea parolei."
conv_simple_0034,FP,False,True,none,incomplet,zero-shot score: 0.3884,"USER: Salut, mi-am pierdut accesul la homebanking și nu mai pot intra. | ASSISTANT: Bună! Vă voi ajuta să recuperați accesul la homebanking. Pentru a verifica identitatea, vă voi cere codul de card bancar și data de expirare. | USER: Codul de card este 1234 și expira în 12/2026. | ASSISTANT: Mulțumesc pentru informații. Am inițiat procesul de recuperare. Veți primi un mesaj SMS cu instrucțiuni pentru resetarea parolei în următoarele minute."
conv_simple_0035,FP,False,True,none,incomplet,zero-shot score: 0.2448,"USER: Bună, doresc să schimb parola de acces la internet banking. | ASSISTANT: Bună! Vă voi ajuta cu schimbarea parolei. Pentru a continua, trebuie să confirmați identitatea cu datele dumneavoastră de înregistrare. Aveți la îndemână codul de client? | USER: Da, codul meu de client este BNC987654. | ASSISTANT: Perfect. Am verificat datele. Vă voi trimite un link de confirmare pe email pentru a seta o nouă parolă. Vă rugez să accesați linkul în termen de 24 de ore. | USER: Bun, voi face asta. Mulțumesc pentru ajutor. | ASSISTANT: Cu plăcere! Dacă aveți alte probleme, nu ezitați să ne contactați din nou."
conv_simple_0036,FP,False,True,none,incomplet,zero-shot score: 0.2769,USER: Am fost blocat din cont din cauza mai multor încercări greșite de conectare. | ASSISTANT: Înțeleg. Contul dumneavoastră a fost temporar blocat din motive de securitate. Vă voi ajuta să deblocați accesul. Vă sugerez să confirmați adresa de email asociată contului. | USER: Email-ul meu este ionpopescu@contact.com. | ASSISTANT: Mulțumesc. Am trimis instrucțiuni de deblocare pe adresa dumneavoastră. Urmați pașii din email pentru a vă recupera accesul și a seta o nouă parolă.
conv_simple_0037,FP,False,True,none,incomplet,zero-shot score: 0.2868,"USER: Bună, aș dori să verific soldul contului meu. | ASSISTANT: Bună! Pentru a verifica soldul contului dumneavoastră, mă pot conecta la sistemul bancar. Care este numărul contului sau codul dumneavoastră de identificare? | USER: Contul meu este cel curent, cel principal. | ASSISTANT: Înțeleg. Soldul actual al contului dumneavoastră principal este de 2.450,75 lei. Doriti să primiti și alte informații despre cont?"
conv_simple_0038,FP,False,True,none,incomplet,zero-shot score: 0.3719,"USER: Am nevoie să verific cât am în cont acum | ASSISTANT: Bună! Sunt aici pentru a vă ajuta. Soldul curent al contului dumneavoastră este de 8.920,50 lei."
conv_simple_0039,FP,False,True,none,incomplet,zero-shot score: 0.2809,"USER: Salut, care este soldul meu? | ASSISTANT: Salut! Soldul contului dumneavoastră este de 5.200,00 lei. Pot vă ajuta cu altceva? | USER: Nu, mulțumesc. Asta era tot. | ASSISTANT: Cu plăcere! Vă mulțumesc că ați apelat banca noastră. La revedere!"
conv_simple_0040,FP,False,True,none,incomplet,zero-shot score: 0.2411,"USER: Vreau să verific banii din contul meu de economii. | ASSISTANT: Bună! Vă pot ajuta cu plăcere. Soldul contului dumneavoastră de economii este de 12.675,25 lei. Doriți să efectuați o operație cu aceste fonduri? | USER: Nu, doar vreau să mă asigur că e corect. | ASSISTANT: Bun. Informația este corectă și actualizată. Dacă mai aveți întrebări, vă stau la dispoziție."
conv_simple_0041,FP,False,True,none,incomplet,zero-shot score: 0.3857,"USER: Pot să verific soldul contului meu? | ASSISTANT: Desigur! Soldul actual al contului dumneavoastră este de 6.810,40 lei. Sunt alte informații de care aveți nevoie? | USER: Și cu cât am cheltuit luna aceasta? | ASSISTANT: Pentru a obține detalii despre cheltuielile din luna aceasta, vă recomand să consultați extrasul de cont. Doriti să solicitați un extras? | USER: Da, aș dori extrasul de cont. Vreau sa vorbesc cu un agent despre asta. | ASSISTANT: Bun. Vă voi redirecționa către un coleg pentru a solicita extrasul de cont. Un moment, vă rog."
conv_simple_0042,FP,False,True,none,incomplet,zero-shot score: 0.2450,"USER: Bună, aș dori să verific soldul contului meu. | ASSISTANT: Bună! Vă salut. Pentru a verifica soldul contului dumneavoastră, vă rog să confirmați că doriți să accesați contul curent. Care este numărul contului pe care doriti să-l verificati? | USER: Este contul curent, cel cu IBAN-ul care se termină în 4521. | ASSISTANT: Mulțumesc pentru confirmare. Soldul actual al contului dumneavoastră este de 3.450,75 lei. Doriti să primiti un extras de cont sau aveti alte intrebari? | USER: Nu, mulțumesc. Asta era tot ce aveam nevoie. | ASSISTANT: Cu plăcere! Dacă mai aveti nevoie de asistență, nu ezitati sa ne contactati. O zi bună!"
conv_simple_0043,FP,False,True,none,nealiniat_context,zero-shot score: 0.2518,"USER: Bună, aș dori să blochez cardul meu de credit. | ASSISTANT: Bună! Vă voi ajuta să blocați cardul de credit. Vă rog să îmi confirmaţi ultimele patru cifre ale cardului pe care doriți să-l blocați. | USER: Ultimele patru cifre sunt 4527. | ASSISTANT: Mulțumesc. Cardul cu terminația 4527 a fost blocat cu succes. Dacă doriți să-l deblochați ulterior, vă puteți adresa unui agent sau să apelați centrul de contact."
conv_simple_0044,FP,False,True,none,incomplet,zero-shot score: 0.3236,"USER: Trebuie să blochez urgent un card. | ASSISTANT: Înțeleg, voi procesa blocarea cardului dumneavoastră imediat. Care sunt ultimele patru cifre ale cardului? | USER: 8901. | ASSISTANT: Cardul cu terminația 8901 este acum blocat. Nu veți putea efectua tranzacții cu acesta. Puteți solicita un nou card sau să contactați serviciul de asistență pentru alte opțiuni."
conv_simple_0045,FP,False,True,none,contradictoriu,zero-shot score: 0.2392,"USER: Bună, vreau să blochez cardul meu. | ASSISTANT: Bună! Sunt aici pentru a vă ajuta. Vă rog să confirmaţi ultimele patru cifre ale cardului pe care doriți să-l blocați. | USER: Sunt 3456. | ASSISTANT: Perfect. Cardul cu terminația 3456 a fost blocat cu succes. Dumneavoastră nu veți putea folosi acest card pentru plăți. Doriti să comandaţi un card de înlocuire? | USER: Da, aș dori. Vreau sa ma ajute un om, nu mă descurc. | ASSISTANT: Excelent. Vă voi conecta cu un agent care vă va ajuta cu plasarea unei comenzi pentru noul card. Mulțumesc că ați apelat la serviciile noastre."
conv_simple_0046,FP,False,True,none,incomplet,zero-shot score: 0.5019,"USER: Bună, am pierdut cardul și trebuie să-l blochez. | ASSISTANT: Îmi pare rău să aud asta. Voi bloca cardul imediat. Vă rog, confirmaţi ultimele patru cifre. | USER: Ultimele patru cifre sunt 7890. | ASSISTANT: Cardul cu terminația 7890 a fost blocat pentru a proteja contul dumneavoastră. Vă recomand să contactaţi centrul de asistență pentru a raporta pierderea și a comanda un card nou."
conv_simple_0047,FP,False,True,none,contradictoriu,zero-shot score: 0.3097,"USER: Bună, doresc să blochez un card de debit. | ASSISTANT: Bună! Vă voi ajuta cu blocarea cardului de debit. Vă rog să-mi furnizaţi ultimele patru cifre ale cardului. | USER: 2134. | ASSISTANT: Cardul de debit cu terminația 2134 a fost blocat cu succes. Orice tentativă de utilizare a acestui card va fi refuzată. Este vorba despre o blocare temporară sau permanentă? | USER: Permanentă, voi comanda un nou card. | ASSISTANT: Am înțeles. Cardul rămâne blocat permanent. Puteți comanda un nou card prin aplicația mobilă sau contactând serviciul de asistență. Mulțumesc!"
conv_simple_0048,FP,False,True,none,nealiniat_context,zero-shot score: 0.2373,"USER: Bună, aș dori să blochez cardul meu de debit. | ASSISTANT: Bună! Înțeleg că doriți să blocați cardul dumneavoastră de debit. Pot ajuta cu asta. Vă rog să îmi confirmați ultimele 4 cifre ale cardului pe care doriți să îl blocați. | USER: Ultimele 4 cifre sunt 5847. | ASSISTANT: Mulțumesc. Am identificat cardul. Pot procesa blocarea acestuia. Aceasta este o acțiune permanentă - cardul nu va mai putea fi folosit pentru tranzacții. Doriți să continuați cu blocarea? | USER: Da, sunt sigur. Vă rog să îl blocați. | ASSISTANT: Perfect! Cardul dumneavoastră cu terminația 5847 a fost blocat cu succes. Nu veți mai putea efectua tranzacții cu acesta. Dacă aveți nevoie de un card de înlocuire, vă recomand să contactați sucursala sau să solicitați online. Mai este ceva ce pot face pentru dumneavoastră?"
conv_simple_0049,FP,False,True,none,incomplet,zero-shot score: 0.3641,"USER: Bună, cardul meu a fost blocat și aș dori să-l deblochez. | ASSISTANT: Bună! Vă voi ajuta să deblochați cardul. Pentru a continua, vă rog să-mi spuneți ultimele patru cifre ale cardului. | USER: Ultimele patru cifre sunt 5847. | ASSISTANT: Mulțumesc. Am identificat cardul. Cardul dumneavoastră va fi deblocat în următoarele minute. Veți primi o confirmare prin SMS."
conv_simple_0050,FP,False,True,none,incomplet,zero-shot score: 0.3823,"USER: Am o problemă, cardul meu nu mai funcționează. | ASSISTANT: Înțeleg. Cardul dumneavoastră pare să fie blocat. Vă pot ajuta să-l deblocați. Care sunt ultimele patru cifre ale cardului? | USER: 3621 | ASSISTANT: Perfect. Cardul cu terminația 3621 va fi deblocat imediat. Vă recomand să încercați o tranzacție peste câteva minute."
conv_simple_0051,FP,False,True,none,incomplet,zero-shot score: 0.4227,"USER: Bună, vreau să deblochez cardul de debit. | ASSISTANT: Bună! Sunt aici pentru a vă ajuta. Vă rog să furnizați ultimele patru cifre ale cardului de debit. | USER: 8934 | ASSISTANT: Mulțumesc. Cardul cu terminația 8934 este acum deblocat. Puteti folosi cardul imediat pentru tranzacții."
conv_simple_0052,FP,False,True,none,incomplet,zero-shot score: 0.2339,"USER: Cardul meu a fost blocat și nu pot face plăți online. | ASSISTANT: Regret să aud asta. Voi debloca cardul dumneavoastră. Care sunt ultimele patru cifre? | USER: 7502 | ASSISTANT: Excelent. Cardul cu terminația 7502 a fost deblocat cu succes. Puteti folosi cardul pentru plăți online și în magazin. | USER: Mulțumesc! | ASSISTANT: Cu plăcere! Dacă mai aveți întrebări, sunt disponibil pentru a vă ajuta."
conv_simple_0053,FP,False,True,none,incomplet,zero-shot score: 0.3640,"USER: Necesit ajutor, cardul meu nu funcționează din cauza unui blocaj. | ASSISTANT: Bună! Voi rezolva această problemă pentru dumneavoastră. Vă rog să-mi spuneți ultimele patru cifre ale cardului. | USER: 4156 | ASSISTANT: Mulțumesc. Cardul cu terminația 4156 va fi deblocat în scurt timp. Veți primi o notificare de confirmare."
conv_simple_0054,FP,False,True,none,incomplet,zero-shot score: 0.2724,"USER: Bună, aș dori să aflu mai multe despre conturile de economii pe care le oferiți. | ASSISTANT: Bună! Cu plăcere. Oferim conturi de economii cu dobândă competitivă și fără comisioane lunare. Dumneavoastră sunteți interesat de rata dobânzii sau de alte detalii specifice? | USER: Care este rata dobânzii actuală pentru aceste conturi? | ASSISTANT: Rata dobânzii pentru conturile de economii este de 4,5% pe an, cu capitalizare lunară. Aceasta este o ofertă valabilă pentru deschiderea unui nou cont în această perioadă."
conv_simple_0056,FP,False,True,none,contradictoriu,zero-shot score: 0.1971,"USER: Bună, aș vrea să aflu despre creditele imobiliare. | ASSISTANT: Bună! Oferim credite imobiliare cu dobânzi competitive și perioade de rambursare de la 5 la 30 de ani. Care sunt principalele dumneavoastră întrebări despre acest produs? | USER: Care este rata dobânzii și care sunt condițiile de eligibilitate? | ASSISTANT: Rata dobânzii variază între 3,8% și 5,2% în funcție de profilul dumneavoastră și perioada de rambursare aleasă. Pentru eligibilitate, aveți nevoie de venit stabil, scor de credit bun și o sumă inițială de minimum 10% din valoarea proprietății."
