conv_id,error_type,dataset_has,predicted_has,dataset_type,predicted_type,reasoning,conversatie
conv_simple_0055,FP,False,True,none,irelevant,"În ultimul turn, după ce utilizatorul mulțumește și încheie, voicebotul inițiază o cerere nesolicitată pentru a deschide un card de credit, schimbând subiectul fără o solicitare prealabilă.","USER: Vreau să știu ce beneficii are cardul de credit pe care îl oferiți. | ASSISTANT: Sigur! Cardul de credit oferă plafon flexibil, perioada de grație de 55 de zile, cumul de puncte de recompensă și asigurare de călătorie. Doriți mai multe informații despre vreun beneficiu anume? | USER: Cum funcționează programul de puncte de recompensă? | ASSISTANT: Pentru fiecare leu cheltuit cu cardul, acumulați 1 punct de recompensă. Punctele pot fi convertite în reduceri la partenii noștri sau în bani înapoi în cont. Puteți verifica soldul de puncte oricând prin aplicația mobilă. | USER: Perfect, mulțumesc pentru informații! | ASSISTANT: Cu plăcere! Dacă mai aveți întrebări, sunt la dispoziție. Doriți să deschideți un card de credit?"
conv_simple_0061,FP,False,True,none,contradictoriu,"Voicebotul afirmă că poate programa o întâlnire în turnul 2, dar în turnul 3 redirecționează către un departament și un consultant pentru a finaliza programarea, contrazicând capacitatea directă inițială.","USER: Cum e situația politică în țară? | ASSISTANT: Regret, dar nu pot discuta despre subiecte politice. Sunt asistent bancar și mă concentrez exclusiv pe serviciile financiare. Vă pot ajuta cu blocarea unui card, deschiderea unui cont, sau alte operațiuni bancare. Ce doriti? | USER: Vreau să deschid un cont nou. | ASSISTANT: Perfect! Vă pot ajuta cu deschiderea unui cont nou. Pentru a continua, vă recomand să contactați direct sucursala noastră sau să utilizați aplicația mobilă. Pot programa o întâlnire cu un consultant care vă va ghida prin tot procesul. Doriti aceasta? | USER: Da, vreau să program o întâlnire. | ASSISTANT: Excelent! Vă voi conecta cu departamentul de programări. Consultantul va lua legătura cu dumneavoastră în cel mai scurt timp pentru a confirma data și ora."
conv_simple_0062,FP,False,True,none,nealiniat_context,"În turn-ul 2, utilizatorul a solicitat să 'verifice o tranzacție suspectă', dar voicebotul a propus să o 'raporteze', interpretând greșit acțiunea cerută explicit de utilizator.","USER: Mă poți ajuta cu sfaturi despre investiții pe bursă? | ASSISTANT: Îmi pare rău, dar nu pot furniza consiliere pentru investiții. Pentru informații detaliate despre produse de investiții, vă recomand să programați o întâlnire cu un consultant specialist al băncii. | USER: Nu, mulțumesc. Doar vreau să verific o tranzacție suspectă. | ASSISTANT: Înțeleg. Vă pot ajta să raportați o tranzacție suspectă. Puteți descrie tranzacția în cauză?"
conv_complex_0003,FP,False,True,none,nealiniat_context,"La turn-ul 4, utilizatorul a solicitat tranzacțiile din 'ultimele zile', iar voicebotul a răspuns doar cu tranzacțiile din 'ultimele 24 de ore', ignorând contextul temporal cerut explicit.","USER: Salut, aș dori să verific soldul contului meu. Am primit o notificare ciudată azi. | ASSISTANT: Bună! Înțeleg preocuparea dumneavoastră. Vă voi ajuta să verificați soldul imediat. Mai întâi, vă rog să vă autentificați pentru siguranța datelor. | USER: Am codul PIN. Trebuie să-l spun acum? | ASSISTANT: Da, vă rog introduceți codul PIN de 4 cifre. Comunicarea este criptată și sigură. | USER: Gata, am introdus. Ce se întâmplă cu notificarea? | ASSISTANT: Verific acum. Soldul dumneavoastră curent este de 12.100 lei. Doriți să verific și tranzacțiile recente pentru a identifica notificarea? | USER: Da, aș vrea să văd tranzacțiile din ultimele zile. Cred că am primit o notificare de debit neașteptat. | ASSISTANT: Înțeles. În ultimele 24 de ore, aveți o tranzacție de 850 lei pentru o achiziție online și o debitare automată de 200 lei. Sunt acestea tranzacții recunoscute? | USER: Achiziția online da, dar debitul de 200 lei nu-l recunosc. De unde e? | ASSISTANT: Debitul este de la o companie de abonament. Doriți să raportez aceasta ca tranzacție suspectă sau să verific mai multe detalii? | USER: Da, raportez-o ca suspectă. Nu am autorizat niciun abonament. | ASSISTANT: Bine, am înregistrat raportul. Echipa anti-fraudă va investiga. Aveți întrebări în timp ce așteptați? | USER: Nu, mulțumesc. Sper să se rezolve rapid. | ASSISTANT: Echipa noastră vă va contacta în 24-48 de ore. Mulțumesc pentru raportare și pentru încredere!"
conv_complex_0011,FP,False,True,none,halucinatie,"În ultima replică, voicebotul afirmă că utilizatorul a primit deja confirmarea pentru depozit ('Ați primit confirmarea pentru depozit'), deși în replica precedentă a menționat doar că 'va trimite' documentele necesare pe email, implicând o acțiune viitoare.","USER: Bună, am mai multe conturi la dumneavoastră și vreau să închid două dintre ele. | ASSISTANT: Bună! Vă pot ajuta cu aceasta. Care sunt cele două conturi pe care doriți să le închideți? Vă rog să-mi spuneți tipurile acestora. | USER: Un cont de depozit și un cont de credit. Depozitul are 12000 de euro și vreau să știu dacă pot retrage toți banii. | ASSISTANT: Bine. Pentru contul de depozit, trebuie să verific dacă sunt condiții de penalizare pentru retragere anticipată. Cât timp mai are depozitul până la scadență? | USER: Depozitul expira în 3 luni. Voi pierde bani dacă retrag acum? | ASSISTANT: Posibil. Depozitele cu scadență viitoare pot avea o penalizare de dobândă. Vă recomand să consultați termenii specifici ai depozitului dumneavoastră. Doriti să continuați cu închiderea? | USER: Da, vreau să-l închid oricum. Și pentru contul de credit, am o datorie de 800 de lei. | ASSISTANT: Înțeles. Contul de credit nu poate fi închis dacă aveți o datorie activă. Trebuie mai întâi să plătiți integral suma de 800 de lei. | USER: Pot plăti acum prin voicebot? | ASSISTANT: Din păcate, plățile nu pot fi procesate prin voicebot. Vă recomand să efectuați plata online, prin aplicația mobilă sau la ghișeu. După plată, puteți reveni pentru a închide contul. | USER: Bine, voi plăti mâine. Pot închide depozitul astazi? | ASSISTANT: Da, pot procesa cererea pentru depozit. Voi trimite documentele necesare pe email. După ce plătiți datoriile, reveniți pentru a finaliza închiderea contului de credit. | USER: Perfect. Mulțumesc pentru ajutor. | ASSISTANT: Cu plăcere! Ați primit confirmarea pentru depozit. Așteptăm plata datoriei pentru a finaliza contul de credit. Succes!"
conv_complex_0012,FP,False,True,none,halucinatie,"Botul afirmă că ""Confirmarea a fost trimisă"", o acțiune a cărei finalizare imediată este implauzibilă fără detalii suplimentare (ex: adresa de email a utilizatorului) sau un timp de procesare realist pentru programarea unei întâlniri.","USER: Vreau să închid contul meu, dar am o situație complicată. | ASSISTANT: Bună! Sunt aici să vă ajut. Vă rog să-mi explicați care este situația complicată pe care o aveți. | USER: Contul este pe numele a două persoane și nu suntem de acord cu închiderea. Pot închide eu singur? | ASSISTANT: Aceasta este o situație specială. Pentru conturi pe numele a doi titulari, ambii proprietari trebuie să consimtă la închidere. Aveți procură sau putere notarială? | USER: Nu, nu am. Ceilalt titular nu vrea să semneze. Ce opțiuni am? | ASSISTANT: Opțiunile sunt limitate. Puteți contacta direct o sucursală cu ambii titulari, sau puteți obține o hotărâre judecătorească. Vă recomand să consultați un avocat pentru această situație. | USER: Asta sună complicat. Pot cere măcar să mă retrag eu din cont? | ASSISTANT: Retragerea unui singur titular dintr-un cont comun este posibilă, dar necesită acordul celuilalt titular sau o decizie judecătorească. Vă sugerez să programați o întâlnire cu un consilier. | USER: Bine, pot programa o întâlnire cu un consilier? | ASSISTANT: Da, desigur. Voi programa o întâlnire pentru dumneavoastră. Care sunt zilele și orele disponibile pentru dumneavoastră? | USER: Orice zi în săptămâna viitoare, de preferință după ora 17. | ASSISTANT: Perfect. Voi programa o întâlnire pentru săptămâna viitoare după ora 17. Veți primi confirmarea prin email cu data și ora exactă. Consilierul va discuta toate opțiunile cu dumneavoastră. | USER: Mulțumesc. Voi aștepta confirmarea. | ASSISTANT: Cu plăcere! Confirmarea a fost trimisă. Consilierul nostru vă va ajuta să găsiți cea mai bună soluție pentru situația dumneavoastră. Succes!"
conv_complex_0016,FN,True,False,incomplet,none,"Voicebotul a răspuns la toate întrebările utilizatorului în mod coerent, complet și relevant, fără a ignora contextul sau a oferi informații contradictorii sau halucinante.","USER: Bună, aș dori informații despre deschiderea unui cont pentru o mică afacere. | ASSISTANT: Bună! Sunt bucuros să vă ajut. Doriți să deschideți un cont curent pentru o persoană juridică sau pentru o activitate independentă? | USER: Am o activitate independentă, sunt PFA. Care sunt cerințele? | ASSISTANT: Pentru PFA, voi avea nevoie de certificatul de înregistrare la ONRC, actul de identitate și dovada adresei de domiciliu. Aveți aceste documente? | USER: Da, am toate documentele. Dar care sunt comisioanele pentru un cont PFA? | ASSISTANT: Contul PFA are comision lunar de 15 lei. Beneficiați de transfer gratuit în țară, acces la platforma de business banking și rapoarte contabile. Doriti să continuați? | USER: Și dacă vreau să adaug și un cont de economii pentru afacere? | ASSISTANT: Puteți deschide și un cont de economii cu dobândă. Aceasta este o opțiune excelentă pentru a gestiona fondurile de rezervă ale afacerii. | USER: Bine. Și care este termenul de deschidere a contului? | ASSISTANT: Procesul durează 2-3 zile lucrătoare. Veți primi IBAN și acces la online banking imediat după finalizare. | USER: Perfect. Pot să merg la o sucursală mâine cu documentele? | ASSISTANT: Da, sigur. Vă recomand să programați o întâlnire cu un consultant pentru a accelera procesul. Aveți preferință de oră? | USER: Mâine la 10:00 ar fi ideal. | ASSISTANT: Notat. Un consultant vă va contacta pentru a confirma ora și sucursala. Aduceți toate documentele cu dumneavoastră. Vă mulțumesc!"
conv_complex_0019,FP,False,True,none,halucinatie,"În răspunsul 7, voicebotul specifică 'sucursala din centru' ca locație a programării, deși utilizatorul nu a menționat o sucursală anume, ci doar că are una 'la 10 minute', ceea ce constituie o informație inventată.","USER: Bună, sunt interesat să deschid un cont de afaceri pentru firma mea. | ASSISTANT: Bună! Sunt bucuros să vă asist. Pentru deschiderea unui cont de afaceri, voi avea nevoie de informații despre compania dumneavoastră. Ce tip de activitate desfășurați? | USER: Am o mică afacere de consultanță IT. Sunt PFA și vreau un cont profesional. | ASSISTANT: Excelent. Pentru PFA, avem conturi dedicate cu tarife competitive și fără comisioane de administrare. Aveți deja înregistrarea la ONRC și certificatul de înregistrare fiscală? | USER: Da, am toate documentele. Dar vreau să știu care sunt comisioanele pentru transferuri și plăți. | ASSISTANT: Pentru contul PFA, transferurile în țară sunt gratuite, iar plățile prin card sunt cu comision de 0,5%. Avem și servicii de factură electronică incluse. Doriți mai multe detalii? | USER: Nu, asta e bine. Vreau și un card de debit pentru cheltuielile zilnice ale afacerii. | ASSISTANT: Sigur. Cardul de debit vine inclus cu contul. Puteți seta limite de cheltuire zilnice și puteți emite carduri suplimentare pentru angajați. | USER: Bine. Și cum se face deschiderea contului? Trebuie să vin la bancă? | ASSISTANT: Puteți deschide contul online, dar pentru PFA este necesară o verificare în sucursală cu documentele originale. Aveți o sucursală aproape de dumneavoastră? | USER: Da, am una la 10 minute. Pot veni mâine? | ASSISTANT: Perfect. Voi programa o întâlnire pentru dumneavoastră mâine. Ce oră vă convine? Și care este numărul dumneavoastră de telefon pentru confirmare? | USER: Ora 14:00 ar fi ideală. Telefonul meu este 0721 234 567. | ASSISTANT: Excelent. Am efectuat programarea mâine la ora 14:00 în sucursala din centru. Aduceți actul de identitate, certificatul de înregistrare și certificatul fiscal. Veți primi SMS de confirmare. | USER: Perfect. Mulțumesc pentru ajutor. Pe mâine! | ASSISTANT: Cu plăcere! Vă așteptăm mâine. Echipa noastră vă va ajuta cu toți pașii. O zi frumoasă!"
conv_complex_0027,FP,False,True,none,incomplet,"În turnul 5, utilizatorul solicită soldul final al contului, iar voicebotul nu-l comunică direct, ci doar menționează că este disponibil în aplicația mobilă sau online banking.","USER: Bună, aș dori să obțin un extras de cont pentru luna trecută. | ASSISTANT: Bună! Vă pot ajuta cu plăcere. Pentru a vă furniza extrasul de cont, am nevoie de câteva informații. Care este numărul contului pentru care doriți extrasul? | USER: Am mai multe conturi. Vreau pentru contul curent, cel în lei. | ASSISTANT: Înțeleg. Pentru a identifica corect contul dumneavoastră curent în lei, vă rog să confirmați ultimele patru cifre ale numărului de cont. | USER: Ultimele patru cifre sunt 7429. | ASSISTANT: Mulțumesc. Am identificat contul. Pentru ce perioada doriți extrasul? Luna trecută, sau o perioadă diferită? | USER: Da, luna trecută, dar vreau și o copie pe email. Pot primi și în format PDF? | ASSISTANT: Desigur. Vă voi trimite extrastul de cont pentru luna trecută în format PDF pe adresa de email asociată contului dumneavoastră. În câte zile doriți să îl primiți? | USER: Cât mai repede posibil. Și aș vrea să știu și soldul final al contului. | ASSISTANT: Foarte bine. Extrasul va fi generat și trimis pe email în următoarele 24 de ore. Soldul final al contului dumneavoastră la data de azi este disponibil în aplicația mobilă sau online banking. Doriti să vă ofer și alte informații despre tranzacții? | USER: Nu, cred că e suficient. Mulțumesc! | ASSISTANT: Cu plăcere! Extractul va fi trimis în curând. Dacă mai aveți întrebări, suntem aici pentru dumneavoastră. O zi frumoasă!"
conv_complex_0029,FP,False,True,none,contradictoriu,"Voicebotul a oferit termene de livrare contradictorii pentru extrase, menționând inițial 'în 24 de ore' (în turnul ASSISTANT 5) și ulterior 'în scurt timp' (în turnul ASSISTANT 7).","USER: Bună, am o problemă. Primisem un extras de cont acum o lună, dar nu mai îl găsesc și am nevoie din nou. | ASSISTANT: Bună! Vă pot ajuta să obțineți din nou extrasul. Pentru care cont și pentru care perioada aveți nevoie? | USER: Pentru contul de economii, perioada din martie. Dar de data asta vreau și o analiză a cheltuielilor. | ASSISTANT: Bine. Pentru contul de economii din martie. Vă rog să confirmați ultimele patru cifre ale numărului de cont de economii. | USER: 3847. Și vreau să știu dacă pot obține și o prognoză de cheltuieli pentru următoarele luni. | ASSISTANT: Mulțumesc. Am identificat contul de economii terminat în 3847. Referitor la analiză și prognoză: extrasul standard nu include aceste servicii. Totuși, putem programa o întâlnire cu un consultant financiar care vă poate oferi o analiză detaliată. Vă interesează? | USER: Hmm, poate mai târziu. Deocamdată doar extrasul. Dar vreau în format Excel, nu PDF. | ASSISTANT: Notat. Vă voi trimite extrasul pentru martie în format Excel. Doriti și o copie în format PDF pentru referință? | USER: Nu, doar Excel. Și vreau și un extras pentru februarie, dacă se poate. | ASSISTANT: Desigur. Voi genera extrase pentru februarie și martie, ambele în format Excel. Vor fi trimise pe email în 24 de ore. Aveți alte cereri? | USER: Nu, cred că e bine. Dar vreau să mă asigur că vor fi trimise pe email-ul corect. Care este adresa pe care o aveți? | ASSISTANT: Adresa de email din sistem este cea asociată contului dumneavoastră. Dacă doriti să o actualizați, pot facilita asta. Doriți să confirmați adresa actuală sau să o schimbați? | USER: Nu, e bine. Mulțumesc pentru ajutor! | ASSISTANT: Cu plăcere! Extrasele vor fi trimise în scurt timp. Dacă aveți alte întrebări, suntem disponibili. O zi frumoasă!"
conv_complex_0032,FP,False,True,none,nealiniat_context,"Voicebotul a promis un ghid pentru o funcție 'din aplicația mobilă', dar a ales să îl includă în 'email-ul cu extrasele', ignorând contextul optim de livrare pentru o funcție din aplicație (turnul 7).","USER: Bună, am nevoie de extrase de cont pentru mai multe conturi și pentru o perioadă mai lungă. | ASSISTANT: Bună! Sunt aici pentru a vă ajuta. Câte conturi aveți și pentru ce perioadă doriți extrasele? | USER: Am trei conturi - curent, economii și unul în valută. Vreau extrase pentru ultimul an, dar separate pe trimestre. | ASSISTANT: Înțeles. Voi genera extrase pentru trei conturi, fiecare cu patru documente separate (câte unul per trimestru). Asta înseamnă 12 documente în total. În ce format doriți - digital, tipărit sau ambele? | USER: Digital, dar vreau și o versiune consolidată - un singur document cu toate tranzacțiile din toate conturile, pentru întreg anul. | ASSISTANT: Notat. Voi genera atât extrasele separate pe trimestre, cât și un extras consolidat cu toate conturile și toate tranzacțiile din ultimul an. Vor fi 13 documente în total. Doriți să le primiți prin email sau preferați o altă metodă? | USER: Email, dar și descărcabile din aplicația mobilă. Și am o cerință specială - vreau să pot filtra tranzacțiile pe categorii în versiunea consolidată. | ASSISTANT: Din păcate, extrasele standard nu includ filtrare pe categorii. Vă recomand să utilizați funcția de rapoarte personalizată din aplicația mobilă, unde puteți filtra tranzacțiile după categorie. Extrasele vor fi disponibile în format standard. Este ok? | USER: Bine, înțeleg. Dar atunci vreau și o instrucțiune cum să folosesc funcția de rapoarte din aplicație. | ASSISTANT: Sigur. Voi include un ghid pas cu pas în email-ul cu extrasele. Procesarea tuturor documentelor va dura 24-48 de ore. Veți primi notificări pe măsură ce fiecare document este gata. Confirmați că totul este în ordine? | USER: Da, e perfect. O ultimă întrebare - dacă am nevoie de alte extrase în viitor, pot să le solicit mai ușor? | ASSISTANT: Desigur! Puteți solicita extrase oricând prin aplicația mobilă, portalul online sau contactând serviciul de client. Cererea dumneavoastră actuală a fost procesată cu succes. Mulțumesc că ați ales serviciile noastre!"
conv_complex_0034,FN,True,False,halucinatie,none,"Răspunsurile voicebotului sunt relevante, complete și nu conțin contradicții sau informații eronate. Toate cererile utilizatorului sunt adresate în mod corespunzător.","USER: Bună, am o problemă cu cardul meu de credit. Nu pot să-l folosesc și nu știu de ce. | ASSISTANT: Bună! Înțeleg că aveți o problemă cu cardul dumneavoastră. Este posibil ca acesta să fie blocat. Pot să vă ajut și să-l deblochez. Pentru a continua, vă rog să-mi confirmați ultimele patru cifre ale cardului. | USER: Ultimele patru cifre sunt 7392. Dar nu am făcut nimic greșit, de ce ar fi blocat? | ASSISTANT: Mulțumesc pentru informație. Cardul dumneavoastră poate fi blocat din mai multe motive: tentative de tranzacție suspectă, depășirea limitei de încercări de PIN, sau măsuri de securitate. Voi verifica statusul cardului dumneavoastră și voi continua cu deblocarea. | USER: Bine, dar am nevoie de card urgent. Pot folosi alt card în timp ce aștept? | ASSISTANT: Bună întrebare. Dacă aveți alt card activ în cont, puteți folosi acel card. Deblocarea cardului curent va fi efectuată imediat. Voi trimite o confirmare pe adresa de email asociată contului dumneavoastră. | USER: Și cum voi ști că a fost deblocat? Trebuie să fac ceva? | ASSISTANT: Cardul dumneavoastră este acum deblocat. Veți primi o notificare prin email și SMS. Puteți încerca să utilizați cardul în aproximativ 5 minute. Dacă mai aveți întrebări, sunt aici să vă ajut. | USER: Mulțumesc. Încă o întrebare: se va întâmpla din nou? | ASSISTANT: Pentru a evita blocarea în viitor, vă recomand să nu introduceți PIN-ul greșit de mai mult de 3 ori consecutiv și să raportați imediat orice tranzacție suspectă. Dacă aveți alte preocupări, contactați-ne oricând."
